Date,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level,Weekday
2024-05-09,30,0,22.63,5.69,7.06,5,49,121,8.585783660449948,8,10,9,Thursday
2024-09-13,30,0,21.97,4.95,6.98,1,4,36,5.0330912325306745,4,5,1,Friday
2024-02-12,40,2,21.23,2.97,5.73,9,46,157,7.303936481543101,4,9,1,Monday
2024-02-28,20,2,22.85,4.92,6.07,2,57,31,10.896149112085332,6,4,4,Wednesday
2024-07-31,40,1,23.75,5.19,5.44,9,87,60,8.467759725840553,3,1,10,Wednesday
2024-10-27,20,2,22.23,3.55,5.32,2,42,60,8.39618198018207,1,7,7,Sunday
2024-06-14,30,2,21.55,3.43,5.88,3,0,41,8.598045525243235,1,3,10,Friday
2024-06-15,50,2,20.67,1.87,5.21,9,5,39,4.214783475325331,7,1,4,Saturday
2024-06-26,20,1,22.7,7.89,9.19,1,71,178,5.659189742633092,3,3,6,Wednesday
2024-08-21,30,0,21.78,4.42,6.64,1,86,154,9.932870671546706,1,10,9,Wednesday
2024-02-26,30,1,21.98,5.39,7.41,2,65,100,4.093012810282933,6,9,10,Monday
2024-10-13,50,2,21.25,3.87,6.62,9,15,117,10.539722756087688,4,10,3,Sunday
2024-08-24,40,0,23.13,6.83,7.69,5,63,109,5.498552741691001,7,4,1,Saturday
2024-08-02,10,0,22.78,3.8,5.01,3,87,2,5.025080322004192,3,1,2,Friday
2024-02-01,20,0,23.33,4.51,5.18,3,56,74,11.88007798263557,5,7,9,Thursday
2024-12-18,50,2,21.58,4.12,6.54,5,62,9,11.078424647681564,7,8,5,Wednesday
2024-02-27,20,2,20.35,3.7,7.35,1,37,52,5.608625502350975,10,8,6,Tuesday
2024-08-30,40,2,22.12,3.88,5.77,6,16,77,7.521043346190405,1,9,4,Friday
2024-12-19,50,2,22.17,3.28,5.11,2,46,49,8.948775692008812,10,8,3,Thursday
2024-09-14,30,0,22.0,6.74,8.74,6,44,115,4.868222324463107,9,5,6,Saturday
2024-05-05,30,1,23.5,4.87,5.37,2,14,47,9.879971506356586,6,10,7,Sunday
2024-09-28,50,1,22.55,3.97,5.42,9,15,76,5.205859258371762,2,1,5,Saturday
2024-09-30,30,2,23.82,6.98,7.16,1,79,30,10.027104919358688,1,5,8,Monday
2024-05-05,30,1,20.33,2.65,6.31,8,22,19,11.468015013619478,8,4,1,Sunday
2024-07-14,20,2,20.07,0.7,4.63,3,85,114,5.562135481528432,6,1,10,Sunday
2024-08-03,20,2,21.37,3.76,6.4,3,6,135,4.9543966448145,3,5,6,Saturday
2024-04-09,20,1,21.42,2.97,5.56,8,11,58,6.152111449955327,2,7,8,Tuesday
2024-04-06,40,2,20.93,5.43,8.5,2,20,128,9.551896558554557,9,10,9,Saturday
2024-10-05,20,2,23.42,4.66,5.25,6,68,165,8.684112339848637,10,7,1,Saturday
2024-01-30,40,1,21.03,3.98,6.94,3,41,56,8.594957793912112,6,9,5,Tuesday
2024-11-10,50,0,20.53,1.16,4.63,10,24,142,11.47196293341339,6,4,1,Sunday
2024-01-23,20,1,20.92,4.78,7.86,1,6,21,10.77767590058711,5,9,1,Tuesday
2024-11-07,20,0,21.82,6.77,8.96,3,6,87,5.454615969929212,7,1,6,Thursday
2024-12-17,10,2,20.38,1.61,5.23,4,8,145,8.503852036122126,8,1,8,Tuesday
2024-07-29,50,1,20.05,1.1,5.05,1,4,87,8.41363802076188,7,8,3,Monday
2024-09-23,10,1,23.02,7.01,8.0,2,67,133,4.125559482739572,2,3,10,Monday
2024-06-19,30,1,23.7,7.21,7.51,4,23,165,6.259990694778724,3,6,10,Wednesday
2024-07-07,10,1,22.5,4.86,6.36,5,46,22,11.835165842129916,7,10,9,Sunday
2024-07-27,30,1,21.27,3.19,5.93,1,71,89,4.945905405810106,6,6,6,Saturday
2024-08-15,20,0,21.42,3.04,5.62,9,74,82,4.480681257781852,10,8,9,Thursday
2024-10-13,40,0,20.37,4.65,8.28,9,82,97,10.885828475104676,3,1,4,Sunday
2024-07-02,30,0,20.02,2.88,6.86,9,9,175,5.056787213829922,8,7,4,Tuesday
2024-02-24,40,2,23.2,6.3,7.1,5,55,54,4.753779029980059,8,6,9,Saturday
2024-10-12,40,2,22.58,5.38,6.79,7,35,48,4.1456424248255885,7,1,10,Saturday
2024-10-08,50,2,22.18,3.45,5.27,1,44,142,5.175384216804851,6,7,10,Tuesday
2024-11-29,20,2,21.83,6.96,9.13,9,54,171,11.155024790095991,6,3,3,Friday
2024-01-25,30,1,23.97,6.67,6.71,3,77,38,8.315474843903488,3,2,10,Thursday
2024-04-22,30,0,23.43,6.81,7.38,5,65,136,11.80714670316719,4,10,8,Monday
2024-11-05,50,2,23.23,8.47,9.24,6,72,57,9.411175891949917,7,10,9,Tuesday
2024-09-06,40,1,23.18,7.77,8.59,8,75,137,5.213335682860962,9,7,8,Friday
2024-12-08,20,0,23.8,7.95,8.15,7,6,76,11.18623766035036,10,9,6,Sunday
2024-09-24,10,1,23.9,6.93,7.03,8,57,114,4.221519094070203,9,8,2,Tuesday
2024-04-07,30,1,20.1,4.12,8.02,3,22,166,6.993368748732641,1,3,10,Sunday
2024-03-05,40,2,21.93,2.85,4.92,2,12,42,5.481786646647503,10,7,1,Tuesday
2024-06-07,30,0,23.65,4.25,4.6,4,18,115,11.023532511996848,8,4,5,Friday
2024-08-13,50,2,22.48,7.42,8.93,8,23,118,5.219255360303051,2,5,7,Tuesday
2024-04-30,30,2,21.22,4.61,7.39,1,7,77,5.523601244860151,7,3,8,Tuesday
2024-08-15,50,2,20.58,4.57,7.98,2,70,85,4.73656036567122,3,8,8,Thursday
2024-07-11,20,1,22.95,3.65,4.7,9,48,127,10.852675553819662,6,9,3,Thursday
2024-09-11,40,1,22.52,7.39,8.87,8,37,31,4.763701429598627,3,4,5,Wednesday
2024-07-19,30,2,23.1,4.63,5.53,10,87,134,10.516063745044251,1,9,3,Friday
2024-08-01,40,2,23.1,7.41,8.31,3,23,51,10.18713779703018,4,1,1,Thursday
2024-03-02,20,1,22.28,3.39,5.11,7,27,79,7.257320496712962,9,4,7,Saturday
2024-03-20,50,0,22.15,5.43,7.28,9,14,89,7.044607531024856,3,6,8,Wednesday
2024-03-17,10,0,22.18,4.42,6.24,9,47,30,6.850373724414854,9,4,2,Sunday
2024-09-25,50,1,21.6,7.03,9.43,10,55,173,5.150741391582869,1,5,1,Wednesday
2024-07-16,40,2,22.18,4.54,6.36,2,4,124,11.999141333640395,8,2,9,Tuesday
2024-11-22,30,2,23.33,8.09,8.76,5,21,162,4.396679764192018,6,10,3,Friday
2024-06-10,10,2,20.23,2.83,6.59,5,63,110,7.295186380879493,3,5,9,Monday
2024-08-16,40,0,20.65,2.08,5.43,6,18,153,11.583117273169444,4,7,2,Friday
2024-07-02,40,1,22.5,3.16,4.66,8,64,135,11.459603368645146,9,1,6,Tuesday
2024-02-10,10,0,23.53,4.8,5.27,8,4,149,9.819485899323851,6,9,5,Saturday
2024-03-17,20,1,23.88,7.89,8.01,5,84,47,9.12511137056098,1,1,2,Sunday
2024-05-16,50,0,20.73,2.88,6.15,7,13,47,10.772650207080355,2,3,5,Thursday
2024-02-15,20,2,23.52,4.65,5.13,9,62,137,7.256735649264158,6,7,6,Thursday
2024-08-03,40,1,23.68,7.98,8.29,10,63,139,9.438432567673054,9,8,9,Saturday
2024-09-18,30,1,21.77,3.98,6.21,6,7,76,5.621505620626861,7,2,5,Wednesday
2024-08-01,30,2,23.22,4.62,5.4,6,56,138,11.958029504495771,10,7,3,Thursday
2024-07-25,30,0,22.33,4.91,6.58,8,29,83,10.883919542373189,9,1,7,Thursday
2024-07-16,20,0,21.17,5.05,7.89,4,51,140,10.221140557421514,3,3,2,Tuesday
2024-07-08,50,1,20.67,5.56,8.9,7,87,84,8.821063370285078,7,7,2,Monday
2024-12-31,40,0,20.38,0.97,4.59,2,50,137,11.603534420386756,5,5,7,Tuesday
2024-12-11,30,0,22.07,3.66,5.59,9,21,36,4.232811610583813,4,8,10,Wednesday
2024-05-16,30,1,22.08,4.61,6.52,1,79,82,7.121567737999219,2,10,4,Thursday
2024-09-09,50,0,23.73,5.16,5.43,2,51,105,9.733708876815411,8,10,7,Monday
2024-06-19,50,2,23.02,8.31,9.29,3,61,110,8.998365658670899,4,7,7,Wednesday
2024-11-01,40,0,23.15,6.57,7.42,9,68,61,6.040923146704006,10,3,6,Friday
2024-03-02,20,1,21.55,6.99,9.44,1,31,4,8.907942174815837,10,2,9,Saturday
2024-11-23,40,0,22.55,5.72,7.17,2,33,116,5.284462486105362,2,9,7,Saturday
2024-05-14,40,2,21.28,2.3,5.01,2,48,15,10.447245176151217,10,4,8,Tuesday
2024-05-05,50,2,20.48,3.44,6.96,8,43,125,10.615956879240002,10,9,5,Sunday
2024-11-28,40,0,20.3,2.57,6.27,2,51,100,10.947722729698947,10,7,9,Thursday
2024-02-15,40,0,22.27,5.17,6.9,4,76,96,7.077693198921892,8,3,2,Thursday
2024-10-15,30,1,21.27,2.2,4.94,5,58,76,9.71558795151516,4,7,7,Tuesday
2024-01-21,20,2,23.37,8.41,9.05,9,68,114,11.522787021361534,2,8,1,Sunday
2024-09-19,30,2,22.37,4.06,5.7,8,12,43,7.573772447918989,2,3,4,Thursday
2024-12-13,20,1,21.8,4.27,6.47,4,25,119,6.375134635195431,1,1,2,Friday
2024-01-02,20,2,23.2,7.25,8.05,10,66,2,5.793378213975214,1,4,7,Tuesday
2024-05-12,30,1,23.35,6.36,7.01,5,16,40,10.899340322158146,1,3,8,Sunday
2024-10-04,40,0,21.57,2.28,4.71,2,48,157,4.992775008877459,7,8,1,Friday
2024-01-21,40,2,22.53,4.03,5.5,4,19,96,10.550663193712944,9,5,4,Sunday
2024-01-04,30,0,22.42,5.1,6.69,3,51,31,9.47546151665279,8,1,3,Thursday
2024-07-20,40,0,23.98,4.83,4.85,6,0,54,9.723873438195117,2,2,1,Saturday
2024-07-14,40,1,23.75,5.54,5.79,7,70,28,6.606683516033163,4,1,5,Sunday
2024-11-15,30,0,22.92,8.02,9.11,8,86,67,6.125427724022698,10,6,6,Friday
2024-06-05,30,0,21.88,2.74,4.86,2,53,52,6.934947154289835,4,3,7,Wednesday
2024-09-27,30,0,23.53,4.28,4.75,5,57,163,4.307431349156917,4,7,5,Friday
2024-11-14,30,0,23.77,8.71,8.95,3,75,177,8.025637360599712,8,8,3,Thursday
2024-06-17,20,2,22.6,6.46,7.86,10,20,110,10.044890654593376,8,10,2,Monday
2024-08-23,50,1,22.37,5.14,6.78,6,62,110,7.62180341303952,5,8,7,Friday
2024-03-12,40,1,22.65,5.89,7.24,1,45,165,11.977385023288935,6,3,10,Tuesday
2024-07-22,50,2,23.35,7.58,8.23,4,61,77,8.375966802708163,3,6,9,Monday
2024-02-02,20,2,23.92,8.66,8.74,1,74,22,11.240212779545589,8,1,2,Friday
2024-05-25,20,1,22.68,6.46,7.77,10,68,68,11.580183844409904,3,4,10,Saturday
2024-04-12,40,2,20.67,3.24,6.57,2,54,16,4.071302273373991,3,6,3,Friday
2024-08-04,10,2,23.7,6.68,6.98,7,20,99,5.378895327083,4,3,7,Sunday
2024-07-10,10,0,20.62,1.87,5.26,8,68,17,10.415712040180566,1,10,9,Wednesday
2024-07-14,40,0,22.15,5.26,7.11,4,33,145,4.614795694889874,5,9,9,Sunday
2024-05-05,40,0,23.28,6.56,7.27,4,69,55,6.924230375258233,6,6,10,Sunday
2024-09-10,40,2,22.52,7.8,9.28,5,63,85,7.726973831261403,7,9,3,Tuesday
2024-01-26,40,2,20.02,1.16,5.14,7,35,133,7.567391679610742,6,2,1,Friday
2024-11-18,30,1,23.88,7.74,7.85,10,73,125,5.41064683014432,10,6,4,Monday
2024-02-27,40,1,23.55,8.8,9.25,7,32,159,6.133277267105609,8,2,8,Tuesday
2024-08-30,30,0,20.77,2.64,5.87,10,13,107,4.959072572679096,9,8,8,Friday
2024-01-17,20,0,22.28,4.65,6.37,5,69,78,9.178036090992606,10,3,9,Wednesday
2024-05-21,30,1,22.47,7.81,9.34,8,29,79,7.9455641583034335,2,3,3,Tuesday
2024-07-23,20,2,21.4,5.83,8.43,9,35,38,6.4412666442983175,7,10,7,Tuesday
2024-07-04,20,2,22.58,5.88,7.3,9,44,18,8.170672685733877,10,9,1,Thursday
2024-03-06,50,1,22.03,7.43,9.4,6,56,130,10.54487827795334,4,7,6,Wednesday
2024-11-23,20,0,22.7,4.16,5.46,4,76,118,10.108834873303962,3,9,9,Saturday
2024-03-16,20,2,20.42,3.55,7.13,8,9,35,6.114079022797245,4,9,9,Saturday
2024-03-11,30,0,21.25,5.9,8.65,3,34,95,8.427558655581592,4,3,8,Monday
2024-07-30,50,0,20.67,5.13,8.47,5,52,178,8.348321901844567,1,7,5,Tuesday
2024-04-30,30,2,22.85,3.52,4.67,6,52,76,10.062770343459768,5,2,2,Tuesday
2024-08-06,20,0,22.58,6.43,7.84,4,83,137,11.49181429366118,9,9,6,Tuesday
2024-06-19,50,0,23.57,8.84,9.27,6,23,16,7.256679782523079,4,7,9,Wednesday
2024-01-10,50,2,20.7,3.17,6.47,1,57,128,7.21367626730672,7,9,9,Wednesday
2024-09-13,20,1,22.15,4.28,6.13,4,35,179,5.748387692164504,9,4,9,Friday
2024-10-23,50,1,23.55,6.22,6.67,2,1,156,8.340425950212891,3,10,1,Wednesday
2024-05-11,40,1,21.38,3.92,6.54,7,35,112,5.70509683445164,3,2,1,Saturday
2024-05-13,50,1,23.67,5.55,5.88,2,24,86,9.59354558385101,2,6,9,Monday
2024-11-18,40,2,20.72,2.91,6.19,10,37,141,11.908884038556176,7,7,8,Monday
2024-02-11,10,0,21.88,5.6,7.72,8,29,96,5.712677236021286,7,10,9,Sunday
2024-12-31,40,1,22.0,6.72,8.72,1,33,178,7.213161417696335,3,2,8,Tuesday
2024-10-30,30,1,20.15,2.77,6.62,2,66,131,9.546900921397684,1,9,9,Wednesday
2024-07-21,30,1,20.53,3.64,7.11,5,39,17,11.36216958081231,10,9,3,Sunday
2024-06-03,50,0,22.75,4.23,5.48,7,32,134,10.84184290675255,6,6,7,Monday
2024-05-14,30,2,21.48,5.44,7.96,3,2,142,7.204714858558489,9,10,2,Tuesday
2024-04-21,40,1,22.85,6.45,7.6,8,3,48,11.83289735795842,7,9,5,Sunday
2024-12-26,30,2,23.83,7.84,8.0,9,51,165,8.77720563586518,9,2,6,Thursday
2024-12-14,30,0,22.52,7.99,9.47,8,16,117,5.33136148417962,7,2,9,Saturday
2024-11-23,40,0,20.05,4.06,8.01,8,64,43,6.35041623052406,10,7,2,Saturday
2024-07-11,50,1,21.95,5.52,7.57,10,53,50,9.88757761378578,9,2,8,Thursday
2024-11-08,10,0,22.13,4.29,6.15,2,62,130,7.988690299129697,9,9,4,Friday
2024-03-02,20,2,22.73,3.52,4.79,1,56,45,11.088406721520608,1,8,2,Saturday
2024-02-18,20,1,21.92,2.94,5.03,7,24,8,4.277782944749218,1,6,8,Sunday
2024-07-20,50,1,21.7,2.23,4.53,8,66,144,5.043515636266772,2,3,6,Saturday
2024-03-10,20,1,23.6,5.13,5.53,6,35,6,8.278545319545152,6,10,8,Sunday
2024-04-19,50,1,20.13,3.85,7.72,2,79,69,7.154726344754584,1,3,1,Friday
2024-07-20,20,2,20.27,5.25,8.98,7,6,132,6.441356016362645,2,5,7,Saturday
2024-06-22,40,0,21.05,2.47,5.42,7,77,165,10.991257910281336,8,5,3,Saturday
2024-01-13,40,1,23.12,6.03,6.91,2,41,160,5.651093937985446,9,6,7,Saturday
2024-04-06,50,1,21.37,4.91,7.54,2,13,168,4.914357449139068,9,1,2,Saturday
2024-01-27,40,2,21.3,4.77,7.47,2,55,172,9.44782343369411,7,5,7,Saturday
2024-02-26,50,1,20.08,5.49,9.4,3,4,178,8.251186455970577,4,10,2,Monday
2024-08-14,30,1,22.95,7.83,8.88,6,55,53,11.820922940190028,5,5,4,Wednesday
2024-12-23,50,1,22.9,5.7,6.8,4,40,17,7.325992420257327,1,3,7,Monday
2024-08-04,20,2,20.18,2.69,6.51,1,4,38,5.920307350113198,2,9,5,Sunday
2024-09-03,40,1,21.92,3.92,6.01,3,21,17,7.578947823934977,4,4,2,Tuesday
2024-07-27,50,2,23.97,6.48,6.51,1,8,100,10.504695712910555,8,9,2,Saturday
2024-09-22,40,2,22.5,3.81,5.31,6,31,175,8.778912599684407,3,8,8,Sunday
2024-02-10,50,0,20.27,4.18,7.91,8,69,10,8.694020957968963,8,2,6,Saturday
2024-02-24,30,2,22.55,3.41,4.86,10,47,145,7.459867006981279,1,6,3,Saturday
2024-12-07,20,1,23.13,3.81,4.67,4,87,115,4.1577578576345005,2,4,10,Saturday
2024-06-10,20,0,21.83,6.17,8.34,9,62,104,6.167579798658208,4,1,3,Monday
2024-08-26,50,0,21.55,3.85,6.3,7,9,113,6.905027542768576,6,2,2,Monday
2024-12-16,50,2,23.23,6.09,6.86,5,8,78,4.303335552589067,9,4,9,Monday
2024-03-07,50,1,23.58,6.35,6.77,7,53,169,8.414320508635965,4,6,6,Thursday
2024-01-07,20,0,20.07,2.84,6.77,6,54,89,5.811684830064439,8,7,9,Sunday
2024-05-10,30,1,21.25,5.16,7.91,10,70,78,9.772112514763316,9,7,8,Friday
2024-12-01,40,0,22.93,4.43,5.5,9,2,114,5.958073206081044,4,1,10,Sunday
2024-12-26,50,2,21.9,3.11,5.21,9,21,87,4.907684012198152,2,4,1,Thursday
2024-08-01,30,0,23.53,4.36,4.82,3,77,86,4.669307280409465,4,6,8,Thursday
2024-07-15,10,1,23.63,8.15,8.51,1,86,147,5.737316127651538,8,7,9,Monday
2024-09-07,20,1,20.98,3.7,6.72,1,1,102,6.018332714090566,4,2,3,Saturday
2024-09-06,40,1,23.48,6.46,6.97,10,50,107,8.704892563644819,1,4,4,Friday
2024-04-17,50,1,21.52,3.73,6.21,6,77,61,8.27923827351836,10,8,10,Wednesday
2024-05-23,40,1,20.47,5.39,8.93,3,16,115,10.000672599589295,1,2,1,Thursday
2024-10-11,30,0,23.22,6.15,6.93,5,52,97,9.442125029828595,8,9,10,Friday
2024-10-08,50,0,23.95,5.16,5.21,1,47,32,11.655809517682483,7,4,5,Tuesday
2024-06-12,20,1,22.1,3.13,5.03,4,64,23,4.302073116787206,3,4,8,Wednesday
2024-12-23,40,1,20.52,5.93,9.42,3,54,172,4.313058035870875,4,10,10,Monday
2024-03-07,20,1,20.28,2.64,6.35,4,56,114,9.937774684193684,3,5,3,Thursday
2024-10-24,40,0,21.08,2.77,5.69,6,53,109,4.403336045041354,5,1,9,Thursday
2024-09-15,40,0,23.02,3.92,4.9,9,89,174,7.407784257759307,2,5,5,Sunday
2024-08-02,10,2,23.97,5.66,5.69,4,25,107,9.60585504290612,5,8,6,Friday
2024-06-13,30,0,21.52,6.26,8.75,1,36,176,9.960580916731908,6,7,6,Thursday
2024-03-25,20,1,22.33,7.66,9.32,10,41,22,8.581364665528968,3,9,5,Monday
2024-11-22,50,1,22.9,4.53,5.63,2,77,63,5.716815961722443,2,6,10,Friday
2024-12-15,30,0,20.95,2.91,5.96,6,45,95,5.8855093113968096,9,1,6,Sunday
2024-06-15,40,0,23.92,4.45,4.54,3,81,117,9.220210537061174,3,5,8,Saturday
2024-02-23,50,1,21.25,6.61,9.36,2,69,33,5.200154894318897,4,5,9,Friday
2024-12-24,30,2,22.32,6.46,8.14,2,13,88,8.997915679251665,1,8,1,Tuesday
2024-01-01,40,2,21.82,2.44,4.62,1,31,25,6.252280320855155,9,9,2,Monday
2024-12-20,20,2,22.18,3.0,4.82,3,75,1,11.056683830972547,5,8,6,Friday
2024-12-28,50,1,23.15,4.37,5.22,5,32,79,6.311502804573736,5,2,6,Saturday
2024-02-22,50,2,22.92,6.13,7.21,10,26,61,7.775503428451669,7,8,7,Thursday
2024-01-29,40,0,23.15,3.88,4.73,8,50,54,4.488908609026755,8,4,9,Monday
2024-07-30,30,2,20.78,6.1,9.32,9,69,179,8.053694111462386,4,8,4,Tuesday
2024-08-20,10,1,21.55,2.85,5.3,7,50,151,11.791601661262089,10,10,7,Tuesday
2024-11-25,50,1,21.27,3.5,6.24,3,57,153,10.282357333781386,9,9,6,Monday
2024-06-10,30,2,21.28,6.42,9.13,4,42,4,4.5374815721912105,7,10,8,Monday
2024-08-04,20,2,23.72,6.16,6.44,10,10,10,7.809862508137299,6,10,10,Sunday
2024-09-09,30,1,21.95,6.57,8.62,6,86,16,5.259623657518773,6,3,4,Monday
2024-05-01,20,1,23.6,5.44,5.84,2,7,41,8.475216927185926,9,5,9,Wednesday
2024-05-11,30,1,23.17,6.83,7.66,7,65,71,11.803187820841806,9,10,8,Saturday
2024-02-11,50,0,20.67,6.01,9.34,9,37,95,4.879055757881608,10,7,4,Sunday
2024-06-24,40,1,22.07,6.87,8.8,6,80,23,4.3658129180981815,1,2,10,Monday
2024-07-29,20,0,23.02,8.34,9.32,4,37,51,5.318182415295087,10,4,10,Monday
2024-05-12,30,2,20.53,2.04,5.5,8,85,149,7.120905707471465,1,3,10,Sunday
2024-07-05,50,1,20.28,1.04,4.76,6,6,167,4.161995038320737,3,3,9,Friday
2024-01-23,40,2,20.78,2.22,5.44,6,34,178,9.455979578245868,10,10,6,Tuesday
2024-10-16,40,1,22.2,4.06,5.86,6,65,10,5.412433537942724,8,3,5,Wednesday
2024-03-09,10,1,21.8,7.2,9.4,4,74,33,5.566270454883239,5,1,4,Saturday
2024-04-15,20,0,22.83,6.84,8.01,4,38,40,9.07584058538784,3,7,6,Monday
2024-11-09,50,1,22.63,7.71,9.07,3,61,84,4.328794522824145,9,2,3,Saturday
2024-09-08,50,1,23.02,5.38,6.37,6,54,148,11.499737502509957,2,9,10,Sunday
2024-05-08,20,1,22.35,4.36,6.01,2,15,127,7.068015048927257,6,1,8,Wednesday
2024-03-08,30,1,22.82,7.07,8.25,4,73,129,9.325318679541294,3,1,8,Friday
2024-12-15,50,2,23.8,4.47,4.67,1,81,170,7.12231280671467,1,2,6,Sunday
2024-02-04,50,1,23.12,5.51,6.39,1,61,36,5.6155269160958605,1,5,9,Sunday
2024-05-12,30,2,21.42,4.92,7.5,5,58,179,5.644307765563892,4,9,10,Sunday
2024-01-06,50,2,21.87,4.74,6.88,5,53,93,11.791526133334257,4,7,10,Saturday
2024-11-15,30,0,20.85,3.62,6.77,3,76,21,7.969881390959609,6,9,10,Friday
2024-09-23,50,0,20.62,5.95,9.34,4,31,126,6.062381297313007,1,4,2,Monday
2024-05-29,50,1,21.03,1.85,4.82,1,43,8,10.264539761272127,2,9,8,Wednesday
2024-06-18,30,2,22.6,5.07,6.47,4,73,89,9.540619035175244,8,6,4,Tuesday
2024-05-19,40,2,21.53,2.82,5.29,4,68,16,9.398371436812448,8,10,4,Sunday
2024-01-30,20,1,23.72,5.34,5.62,8,71,82,10.531584336612571,7,8,7,Tuesday
2024-04-03,20,0,22.05,6.77,8.72,1,50,133,6.979389569400056,3,6,4,Wednesday
2024-12-14,20,0,23.43,8.76,9.33,4,58,115,6.41799515930558,5,8,7,Saturday
2024-05-01,40,1,20.68,3.35,6.66,3,84,13,7.940877430822613,2,6,4,Wednesday
2024-04-26,20,2,23.17,5.42,6.25,2,38,117,7.522503806015245,2,3,7,Friday
2024-02-07,20,0,20.95,2.06,5.11,8,84,42,6.196574005197932,6,6,3,Wednesday
2024-04-21,50,2,21.15,3.7,6.55,10,29,70,7.777573622064971,7,6,7,Sunday
2024-02-11,40,0,23.68,4.46,4.77,5,49,93,5.278284496908563,9,9,10,Sunday
2024-05-12,50,1,22.98,6.62,7.64,3,76,105,8.077781644531848,6,1,2,Sunday
2024-12-09,50,0,22.22,4.21,5.99,6,45,133,5.770948475935628,9,2,5,Monday
2024-10-23,30,2,22.15,3.77,5.62,1,64,163,7.489658371858957,7,6,1,Wednesday
2024-04-16,40,1,23.25,6.79,7.54,8,18,160,7.2239980724288175,6,6,3,Tuesday
2024-03-20,40,1,22.2,3.64,5.44,10,38,165,7.746443899029074,1,9,4,Wednesday
2024-12-20,30,1,23.67,7.65,7.99,4,24,84,10.5181494507762,3,3,3,Friday
2024-02-09,50,1,23.27,8.08,8.82,4,82,65,8.848995111063822,10,3,4,Friday
2024-10-18,10,0,23.9,8.7,8.8,9,63,149,7.946348644501539,1,9,6,Friday
2024-02-13,20,1,20.25,5.21,8.96,8,20,135,8.091542671340985,10,9,4,Tuesday
2024-02-12,50,2,22.7,7.02,8.32,2,50,55,5.835349412125707,2,2,2,Monday
2024-05-30,20,2,20.28,5.78,9.5,7,33,143,4.230918715664246,7,1,4,Thursday
2024-06-19,20,0,23.8,6.27,6.47,4,10,80,9.740294908101015,10,3,8,Wednesday
2024-12-12,10,2,21.0,2.95,5.95,9,2,105,11.36611851297856,10,2,8,Thursday
2024-01-15,50,0,22.13,7.27,9.14,7,67,160,9.53660073526568,6,4,2,Monday
2024-05-30,40,1,23.5,4.92,5.42,6,37,97,8.044329198186327,9,4,6,Thursday
2024-02-24,30,0,22.23,5.42,7.19,2,86,140,10.319461768447042,6,7,9,Saturday
2024-07-21,50,1,20.97,2.38,5.41,6,69,42,7.786833434662409,7,8,5,Sunday
2024-06-10,50,2,23.62,8.73,9.11,5,16,38,10.034874034849004,2,2,10,Monday
2024-09-13,30,0,22.05,6.1,8.05,9,9,33,11.8299833169239,3,10,8,Friday
2024-06-28,20,2,20.1,1.49,5.39,2,45,30,5.302023089713311,6,3,1,Friday
2024-11-11,50,1,23.15,4.12,4.97,7,9,38,4.614133897159846,2,9,6,Monday
2024-07-27,10,1,23.58,6.53,6.94,9,44,96,5.392408890920278,8,2,6,Saturday
2024-07-05,20,1,20.18,3.61,7.42,1,82,53,4.497949809270248,3,1,6,Friday
2024-05-23,20,0,21.12,3.76,6.64,8,27,51,4.542058262228816,10,4,6,Thursday
2024-05-11,20,2,22.45,6.31,7.86,9,1,116,10.803618186898069,5,10,7,Saturday
2024-01-16,40,1,22.0,2.59,4.59,8,47,13,11.139460306617313,3,1,1,Tuesday
2024-11-21,40,0,20.48,3.14,6.66,8,62,55,10.505209607900085,7,7,5,Thursday
2024-01-19,40,2,23.72,4.3,4.58,2,50,57,7.111667885023499,1,7,7,Friday
2024-12-05,20,1,23.02,6.79,7.77,10,25,73,8.890824246201134,10,6,1,Thursday
2024-07-30,20,2,21.8,5.4,7.6,5,27,156,6.938351580921345,2,2,9,Tuesday
2024-06-25,50,2,20.33,4.94,8.6,4,23,90,4.313574683645944,10,2,7,Tuesday
2024-05-12,50,2,21.37,5.54,8.17,1,9,135,5.335823057832084,3,4,8,Sunday
2024-05-10,10,2,20.13,1.45,5.32,7,87,72,5.977415752084849,2,5,2,Friday
2024-01-27,30,0,21.37,4.26,6.9,9,64,111,10.560512956346964,9,5,7,Saturday
2024-08-26,20,1,21.65,4.77,7.12,1,33,34,5.616674519819511,7,5,4,Monday
2024-09-11,50,1,21.9,3.95,6.05,8,21,94,7.787502942706196,5,3,6,Wednesday
2024-06-08,40,1,20.9,3.13,6.23,10,83,33,10.805845476688296,5,2,10,Saturday
2024-12-23,20,1,22.85,6.09,7.24,5,27,79,8.288450834616699,7,4,2,Monday
2024-05-22,20,1,21.9,6.87,8.97,4,30,168,6.403278870294376,9,3,9,Wednesday
2024-06-09,50,0,21.23,3.33,6.1,4,3,154,6.283661762297206,1,2,4,Sunday
2024-03-10,50,0,20.87,5.38,8.51,5,46,121,10.679473188211276,9,1,6,Sunday
2024-11-05,40,0,22.47,5.91,7.44,10,68,149,5.722150192262879,5,6,4,Tuesday
2024-02-01,50,1,21.75,4.88,7.13,2,40,159,11.442455303895104,9,4,9,Thursday
